orderid,customerid,date,timestamp,netsale,category,city,segment
ORD_0019484,CUST_01425,2024-02-21,2024-02-21 00:00:00.000000,758.91,Wellness,Jeddah,Retail
ORD_0019485,CUST_01010,2024-09-09,2024-09-09 00:00:00.000000,43.83,Wellness,Riyadh,VIP
ORD_0019486,CUST_00576,2021-07-17,2021-07-17 00:00:00.000000,854.28,Wellness,Mecca,Retail
ORD_0019487,CUST_00397,2023-02-11,2023-02-11 00:00:00.000000,763.84,Wellness,Mecca,Retail
ORD_0019488,CUST_01077,2025-02-03,2025-02-03 00:00:00.000000,24.6,Wellness,Dammam,Corporate
ORD_0019489,CUST_00336,2022-12-01,2022-12-01 00:00:00.000000,502.3,Wellness,Dammam,Retail
ORD_0019490,CUST_01144,2023-04-05,2023-04-05 00:00:00.000000,311.19,Personal Care,Mecca,Retail
ORD_0019491,CUST_00097,2022-09-19,2022-09-19 00:00:00.000000,413.53,Medication,Jeddah,Corporate
ORD_0019492,CUST_01140,2024-04-01,2024-04-01 00:00:00.000000,942.39,Wellness,Riyadh,Retail
ORD_0019493,CUST_00514,2023-10-11,2023-10-11 00:00:00.000000,811.49,Wellness,Mecca,Retail
ORD_0019494,CUST_00943,2025-02-10,2025-02-10 00:00:00.000000,379.74,Medication,Riyadh,Retail
ORD_0019495,CUST_01412,2023-12-30,2023-12-30 00:00:00.000000,255.79,Wellness,Mecca,Retail
ORD_0019496,CUST_00999,2024-08-01,2024-08-01 00:00:00.000000,200.97,Personal Care,Mecca,VIP
ORD_0019497,CUST_01406,2020-10-23,2020-10-23 00:00:00.000000,695.64,Medication,Medina,Retail
ORD_0019498,CUST_01015,2024-05-05,2024-05-05 00:00:00.000000,674.55,Wellness,Dammam,Retail
ORD_0019499,CUST_01036,2023-06-29,2023-06-29 00:00:00.000000,238.31,Medication,Mecca,Retail
ORD_0019500,CUST_00703,2024-05-27,2024-05-27 00:00:00.000000,398.37,Wellness,Mecca,Retail
ORD_0019501,CUST_00600,2022-05-23,2022-05-23 00:00:00.000000,901.28,Medication,Riyadh,Corporate
ORD_0019502,CUST_01701,2022-12-27,2022-12-27 00:00:00.000000,951.31,Wellness,Mecca,Retail
ORD_0019503,CUST_01750,2022-02-03,2022-02-03 00:00:00.000000,126.74,Wellness,Mecca,Retail
ORD_0019504,CUST_00535,2025-01-26,2025-01-26 00:00:00.000000,823.94,Medication,Mecca,Retail
ORD_0019505,CUST_01739,2024-08-30,2024-08-30 00:00:00.000000,655.71,Medication,Mecca,Retail
ORD_0019506,CUST_00680,2022-03-20,2022-03-20 00:00:00.000000,782.81,Medication,Jeddah,Retail
ORD_0019507,CUST_01088,2023-09-05,2023-09-05 00:00:00.000000,995.25,Personal Care,Dammam,Retail
ORD_0019508,CUST_00909,2023-06-20,2023-06-20 00:00:00.000000,548.64,Wellness,Jeddah,Retail
ORD_0019509,CUST_00572,2020-12-25,2020-12-25 00:00:00.000000,142.93,Personal Care,Riyadh,Retail
ORD_0019510,CUST_01775,2020-07-20,2020-07-20 00:00:00.000000,392.11,Personal Care,Riyadh,Retail
ORD_0019511,CUST_00043,2025-01-25,2025-01-25 00:00:00.000000,798.21,Wellness,Mecca,Corporate
ORD_0019512,CUST_00206,2023-05-08,2023-05-08 00:00:00.000000,565.37,Personal Care,Dammam,Retail
ORD_0019513,CUST_01809,2022-04-25,2022-04-25 00:00:00.000000,166.66,Medication,Jeddah,VIP
ORD_0019514,CUST_00529,2022-09-28,2022-09-28 00:00:00.000000,682.1,Medication,Medina,Retail
ORD_0019515,CUST_01424,2023-09-19,2023-09-19 00:00:00.000000,178.12,Wellness,Dammam,Retail
ORD_0019516,CUST_00427,2024-08-22,2024-08-22 00:00:00.000000,114.18,Personal Care,Mecca,Retail
ORD_0019517,CUST_01851,2023-11-23,2023-11-23 00:00:00.000000,412.58,Medication,Riyadh,Retail
ORD_0019518,CUST_00525,2024-10-24,2024-10-24 00:00:00.000000,943.19,Personal Care,Mecca,VIP
ORD_0019519,CUST_01099,2020-11-24,2020-11-24 00:00:00.000000,603.97,Medication,Medina,VIP
ORD_0019520,CUST_01596,2022-02-12,2022-02-12 00:00:00.000000,588.58,Wellness,Dammam,Retail
ORD_0019521,CUST_01786,2022-04-16,2022-04-16 00:00:00.000000,439.66,Medication,Medina,Retail
ORD_0019522,CUST_01585,2020-12-26,2020-12-26 00:00:00.000000,463.01,Wellness,Medina,Retail
ORD_0019523,CUST_01341,2024-03-19,2024-03-19 00:00:00.000000,403.19,Medication,Mecca,Corporate
ORD_0019524,CUST_01163,2021-12-18,2021-12-18 00:00:00.000000,139.89,Wellness,Dammam,Retail
ORD_0019525,CUST_00216,2023-07-28,2023-07-28 00:00:00.000000,975.86,Medication,Medina,Retail
ORD_0019526,CUST_00473,2023-12-29,2023-12-29 00:00:00.000000,813.02,Medication,Medina,Retail
ORD_0019527,CUST_01455,2023-08-23,2023-08-23 00:00:00.000000,460.23,Personal Care,Riyadh,Retail
ORD_0019528,CUST_00088,2022-01-06,2022-01-06 00:00:00.000000,711.29,Personal Care,Riyadh,Retail
ORD_0019529,CUST_01009,2025-02-10,2025-02-10 00:00:00.000000,639.46,Medication,Mecca,Retail
ORD_0019530,CUST_01048,2022-04-13,2022-04-13 00:00:00.000000,401.34,Personal Care,Riyadh,Corporate
ORD_0019531,CUST_00964,2021-01-02,2021-01-02 00:00:00.000000,289.0,Personal Care,Dammam,Retail
ORD_0019532,CUST_01480,2024-09-17,2024-09-17 00:00:00.000000,85.45,Personal Care,Mecca,Retail
ORD_0019533,CUST_00476,2023-03-12,2023-03-12 00:00:00.000000,51.18,Personal Care,Medina,Retail
ORD_0019534,CUST_00960,2025-06-11,2025-06-11 00:00:00.000000,244.78,Wellness,Medina,VIP
ORD_0019535,CUST_01792,2022-08-16,2022-08-16 00:00:00.000000,523.88,Medication,Jeddah,VIP
ORD_0019536,CUST_01838,2021-09-12,2021-09-12 00:00:00.000000,447.69,Medication,Dammam,VIP
ORD_0019537,CUST_01050,2023-12-23,2023-12-23 00:00:00.000000,603.69,Personal Care,Riyadh,Corporate
ORD_0019538,CUST_00612,2020-10-10,2020-10-10 00:00:00.000000,266.79,Medication,Dammam,Retail
ORD_0019539,CUST_01523,2023-06-02,2023-06-02 00:00:00.000000,346.11,Personal Care,Jeddah,Retail
ORD_0019540,CUST_01439,2024-04-25,2024-04-25 00:00:00.000000,826.76,Medication,Mecca,Corporate
ORD_0019541,CUST_00200,2025-03-14,2025-03-14 21:27:26.781109,559.96,Personal Care,Mecca,Retail
ORD_0019542,CUST_01334,2021-06-04,2021-06-04 00:00:00.000000,416.11,Wellness,Dammam,Retail
ORD_0019543,CUST_00699,2025-07-07,2025-07-07 00:00:00.000000,648.5,Wellness,Jeddah,Retail
ORD_0019544,CUST_00828,2025-04-09,2025-04-09 00:00:00.000000,159.55,Wellness,Riyadh,Retail
ORD_0019545,CUST_00689,2021-09-22,2021-09-22 00:00:00.000000,527.22,Medication,Medina,Retail
ORD_0019546,CUST_01396,2021-01-05,2021-01-05 00:00:00.000000,623.67,Personal Care,Medina,Retail
ORD_0019547,CUST_01991,2023-09-05,2023-09-05 00:00:00.000000,375.39,Wellness,Dammam,Retail
ORD_0019548,CUST_00193,2025-04-19,2025-04-19 00:00:00.000000,259.35,Personal Care,Riyadh,Retail
ORD_0019549,CUST_00992,2024-08-24,2024-08-24 00:00:00.000000,177.44,Wellness,Mecca,VIP
ORD_0019550,CUST_01643,2023-06-30,2023-06-30 00:00:00.000000,534.01,Medication,Jeddah,Retail
ORD_0019551,CUST_00012,2022-07-21,2022-07-21 00:00:00.000000,208.84,Personal Care,Dammam,Retail
ORD_0019552,CUST_01775,2022-01-25,2022-01-25 00:00:00.000000,362.06,Personal Care,Riyadh,Retail
ORD_0019553,CUST_01821,2025-05-17,2025-05-17 00:00:00.000000,172.54,Wellness,Riyadh,Retail
ORD_0019554,CUST_01362,2024-04-21,2024-04-21 00:00:00.000000,188.14,Personal Care,Dammam,Corporate
ORD_0019555,CUST_00974,2025-03-06,2025-03-06 00:00:00.000000,330.72,Wellness,Riyadh,Retail
ORD_0019556,CUST_01726,2023-04-14,2023-04-14 00:00:00.000000,25.66,Personal Care,Mecca,Retail
ORD_0019557,CUST_01836,2024-08-27,2024-08-27 00:00:00.000000,133.03,Personal Care,Riyadh,Retail
ORD_0019558,CUST_00017,2021-01-21,2021-01-21 00:00:00.000000,612.02,Personal Care,Medina,Retail
ORD_0019559,CUST_00258,2021-02-21,2021-02-21 00:00:00.000000,519.34,Wellness,Riyadh,Retail
ORD_0019560,CUST_01337,2024-05-11,2024-05-11 00:00:00.000000,771.4,Wellness,Jeddah,Retail
ORD_0019561,CUST_00552,2025-08-19,2025-08-19 00:00:00.000000,951.1,Wellness,Dammam,Corporate
ORD_0019562,CUST_01222,2024-07-25,2024-07-25 00:00:00.000000,439.24,Personal Care,Mecca,VIP
ORD_0019563,CUST_01991,2023-10-11,2023-10-11 00:00:00.000000,499.53,Personal Care,Dammam,Retail
ORD_0019564,CUST_01865,2023-07-02,2023-07-02 00:00:00.000000,604.05,Personal Care,Medina,VIP
ORD_0019565,CUST_00364,2022-11-28,2022-11-28 00:00:00.000000,891.15,Wellness,Riyadh,Retail
ORD_0019566,CUST_01976,2025-05-31,2025-05-31 00:00:00.000000,39.29,Personal Care,Mecca,VIP
ORD_0019567,CUST_00795,2022-05-04,2022-05-04 00:00:00.000000,346.22,Wellness,Medina,Retail
ORD_0019568,CUST_00725,2023-11-10,2023-11-10 00:00:00.000000,112.97,Personal Care,Medina,VIP
ORD_0019569,CUST_01327,2022-12-31,2022-12-31 00:00:00.000000,172.4,Wellness,Medina,Retail
ORD_0019570,CUST_00977,2024-01-20,2024-01-20 00:00:00.000000,233.08,Personal Care,Jeddah,Retail
ORD_0019571,CUST_00236,2022-07-22,2022-07-22 00:00:00.000000,548.83,Personal Care,Medina,Retail
ORD_0019572,CUST_00126,2025-06-30,2025-06-30 00:00:00.000000,149.75,Medication,Medina,Retail
ORD_0019573,CUST_01531,2020-11-08,2020-11-08 00:00:00.000000,271.71,Medication,Dammam,Retail
ORD_0019574,CUST_01976,2025-09-04,2025-09-04 00:00:00.000000,856.12,Personal Care,Mecca,VIP
ORD_0019575,CUST_01368,2024-12-04,2024-12-04 00:00:00.000000,672.94,Medication,Mecca,VIP
ORD_0019576,CUST_01389,2024-07-05,2024-07-05 00:00:00.000000,935.75,Wellness,Mecca,Retail
ORD_0019577,CUST_01832,2023-09-30,2023-09-30 21:27:26.781208,721.05,Medication,Medina,Retail
ORD_0019578,CUST_01702,2023-02-24,2023-02-24 00:00:00.000000,856.0,Medication,Mecca,Retail
ORD_0019579,CUST_00784,2020-08-13,2020-08-13 00:00:00.000000,564.61,Personal Care,Dammam,Retail
ORD_0019580,CUST_00361,2024-06-28,2024-06-28 00:00:00.000000,452.99,Medication,Medina,Retail
ORD_0019581,CUST_01097,2023-03-26,2023-03-26 00:00:00.000000,381.38,Personal Care,Dammam,Retail
ORD_0019582,CUST_01896,2022-08-18,2022-08-18 00:00:00.000000,415.67,Personal Care,Jeddah,Retail
ORD_0019583,CUST_01086,2023-09-08,2023-09-08 00:00:00.000000,754.68,Personal Care,Jeddah,Retail
ORD_0019584,CUST_01344,2023-11-10,2023-11-10 00:00:00.000000,233.01,Wellness,Dammam,Retail
ORD_0019585,CUST_01541,2025-08-10,2025-08-10 00:00:00.000000,349.44,Medication,Dammam,Retail
ORD_0019586,CUST_01314,2025-07-18,2025-07-18 00:00:00.000000,267.66,Medication,Riyadh,Corporate
ORD_0019587,CUST_00832,2023-11-10,2023-11-10 00:00:00.000000,851.78,Personal Care,Jeddah,Retail
ORD_0019588,CUST_00633,2022-04-22,2022-04-22 00:00:00.000000,941.03,Personal Care,Jeddah,Retail
ORD_0019589,CUST_01856,2021-08-05,2021-08-05 00:00:00.000000,100.74,Personal Care,Mecca,Retail
ORD_0019590,CUST_00401,2023-12-09,2023-12-09 00:00:00.000000,753.83,Personal Care,Jeddah,VIP
ORD_0019591,CUST_00950,2022-08-31,2022-08-31 00:00:00.000000,934.72,Personal Care,Dammam,Retail
ORD_0019592,CUST_01457,2024-02-01,2024-02-01 00:00:00.000000,516.61,Medication,Jeddah,Retail
ORD_0019593,CUST_01277,2025-02-13,2025-02-13 00:00:00.000000,503.27,Wellness,Dammam,VIP
ORD_0019594,CUST_01677,2023-02-22,2023-02-22 00:00:00.000000,362.89,Personal Care,Dammam,Retail
ORD_0019595,CUST_00249,2023-11-18,2023-11-18 00:00:00.000000,190.91,Medication,Jeddah,Retail
ORD_0019596,CUST_00854,2024-11-21,2024-11-21 00:00:00.000000,907.77,Wellness,Dammam,Retail
ORD_0019597,CUST_01429,2023-05-21,2023-05-21 00:00:00.000000,608.05,Personal Care,Dammam,Retail
ORD_0019598,CUST_01915,2022-06-16,2022-06-16 00:00:00.000000,326.22,Personal Care,Jeddah,VIP
ORD_0019599,CUST_01006,2023-02-07,2023-02-07 00:00:00.000000,407.33,Wellness,Mecca,Retail
ORD_0019600,CUST_01768,2024-01-18,2024-01-18 00:00:00.000000,360.26,Medication,Jeddah,Retail
ORD_0019601,CUST_00597,2025-01-28,2025-01-28 21:27:26.781280,592.21,Medication,Jeddah,VIP
ORD_0019602,CUST_00600,2024-12-08,2024-12-08 00:00:00.000000,169.04,Wellness,Riyadh,Corporate
ORD_0019603,CUST_00446,2023-04-17,2023-04-17 00:00:00.000000,510.58,Personal Care,Dammam,Retail
ORD_0019604,CUST_00119,2023-03-26,2023-03-26 00:00:00.000000,561.33,Medication,Medina,Retail
ORD_0019605,CUST_00662,2022-11-27,2022-11-27 00:00:00.000000,663.02,Medication,Medina,Retail
ORD_0019606,CUST_00905,2023-04-10,2023-04-10 00:00:00.000000,767.11,Wellness,Riyadh,Retail
ORD_0019607,CUST_01114,2022-09-19,2022-09-19 00:00:00.000000,373.94,Wellness,Medina,Retail
ORD_0019608,CUST_01127,2023-09-10,2023-09-10 00:00:00.000000,656.86,Personal Care,Mecca,Retail
ORD_0019609,CUST_00671,2024-08-10,2024-08-10 00:00:00.000000,967.74,Medication,Jeddah,Retail
ORD_0019610,CUST_01609,2020-10-12,2020-10-12 00:00:00.000000,426.56,Personal Care,Medina,Retail
ORD_0019611,CUST_00817,2021-03-01,2021-03-01 00:00:00.000000,75.61,Wellness,Riyadh,Retail
ORD_0019612,CUST_01781,2020-05-22,2020-05-22 00:00:00.000000,834.24,Personal Care,Medina,Retail
ORD_0019613,CUST_00389,2021-12-07,2021-12-07 00:00:00.000000,586.03,Personal Care,Dammam,Corporate
ORD_0019614,CUST_01787,2025-03-30,2025-03-30 00:00:00.000000,746.2,Wellness,Riyadh,Retail
ORD_0019615,CUST_00706,2020-08-04,2020-08-04 00:00:00.000000,313.24,Medication,Dammam,Retail
ORD_0019616,CUST_00198,2022-04-17,2022-04-17 00:00:00.000000,748.62,Personal Care,Jeddah,Retail
ORD_0019617,CUST_01276,2025-06-09,2025-06-09 00:00:00.000000,913.9,Wellness,Jeddah,Retail
ORD_0019618,CUST_00012,2023-03-24,2023-03-24 00:00:00.000000,418.01,Medication,Dammam,Retail
ORD_0019619,CUST_00675,2023-12-11,2023-12-11 00:00:00.000000,264.94,Wellness,Medina,Corporate
ORD_0019620,CUST_01033,2023-06-14,2023-06-14 00:00:00.000000,751.01,Medication,Medina,Retail
ORD_0019621,CUST_00234,2025-03-09,2025-03-09 00:00:00.000000,977.8,Personal Care,Dammam,Retail
ORD_0019622,CUST_01935,2024-03-30,2024-03-30 00:00:00.000000,747.35,Wellness,Mecca,Retail
ORD_0019623,CUST_00170,2024-03-19,2024-03-19 00:00:00.000000,874.74,Medication,Medina,Corporate
ORD_0019624,CUST_01358,2025-02-25,2025-02-25 00:00:00.000000,261.24,Wellness,Riyadh,Retail
ORD_0019625,CUST_01380,2024-06-28,2024-06-28 00:00:00.000000,936.57,Medication,Riyadh,Retail
ORD_0019626,CUST_01163,2024-04-09,2024-04-09 00:00:00.000000,790.71,Medication,Dammam,Retail
ORD_0019627,CUST_01031,2022-10-11,2022-10-11 00:00:00.000000,971.48,Wellness,Jeddah,Retail
ORD_0019628,CUST_00076,2023-09-10,2023-09-10 00:00:00.000000,545.98,Medication,Mecca,Retail
ORD_0019629,CUST_00707,2022-04-05,2022-04-05 00:00:00.000000,532.44,Personal Care,Dammam,Retail
ORD_0019630,CUST_01958,2022-12-26,2022-12-26 00:00:00.000000,229.96,Personal Care,Medina,Corporate
ORD_0019631,CUST_00585,2024-03-21,2024-03-21 00:00:00.000000,472.5,Personal Care,Riyadh,Retail
ORD_0019632,CUST_00823,2023-06-06,2023-06-06 00:00:00.000000,589.17,Medication,Mecca,Retail
ORD_0019633,CUST_00656,2022-12-11,2022-12-11 00:00:00.000000,923.95,Medication,Dammam,Retail
ORD_0019634,CUST_01317,2023-10-26,2023-10-26 00:00:00.000000,234.03,Wellness,Medina,Retail
ORD_0019635,CUST_01015,2024-03-26,2024-03-26 00:00:00.000000,616.99,Wellness,Dammam,Retail
ORD_0019636,CUST_01557,2023-09-21,2023-09-21 00:00:00.000000,859.12,Wellness,Mecca,Retail
ORD_0019637,CUST_01671,2022-04-28,2022-04-28 00:00:00.000000,608.88,Wellness,Riyadh,Retail
ORD_0019638,CUST_00375,2021-03-06,2021-03-06 00:00:00.000000,810.06,Wellness,Mecca,Retail
ORD_0019639,CUST_01605,2022-05-20,2022-05-20 00:00:00.000000,669.77,Medication,Dammam,Retail
ORD_0019640,CUST_01466,2021-06-25,2021-06-25 00:00:00.000000,720.52,Medication,Riyadh,Retail
ORD_0019641,CUST_01448,2025-08-13,2025-08-13 00:00:00.000000,147.55,Medication,Mecca,Retail
ORD_0019642,CUST_00297,2022-09-14,2022-09-14 00:00:00.000000,978.58,Personal Care,Jeddah,VIP
ORD_0019643,CUST_00989,2025-06-29,2025-06-29 00:00:00.000000,547.74,Personal Care,Mecca,Retail
ORD_0019644,CUST_01902,2021-12-15,2021-12-15 00:00:00.000000,905.61,Personal Care,Dammam,Retail
ORD_0019645,CUST_01493,2024-10-15,2024-10-15 00:00:00.000000,402.35,Wellness,Mecca,Retail
ORD_0019646,CUST_01579,2025-07-07,2025-07-07 00:00:00.000000,132.66,Medication,Dammam,Retail
ORD_0019647,CUST_01810,2023-08-11,2023-08-11 00:00:00.000000,593.92,Personal Care,Jeddah,Retail
ORD_0019648,CUST_01741,2021-07-05,2021-07-05 00:00:00.000000,106.89,Personal Care,Dammam,Retail
ORD_0019649,CUST_01139,2025-03-05,2025-03-05 21:27:26.781412,339.74,Personal Care,Jeddah,VIP
ORD_0019650,CUST_00208,2023-09-26,2023-09-26 00:00:00.000000,993.54,Personal Care,Medina,Retail
ORD_0019651,CUST_00305,2024-03-10,2024-03-10 00:00:00.000000,636.49,Medication,Jeddah,Retail
ORD_0019652,CUST_00644,2021-12-28,2021-12-28 00:00:00.000000,495.64,Personal Care,Jeddah,Retail
ORD_0019653,CUST_00277,2021-03-21,2021-03-21 00:00:00.000000,618.08,Wellness,Dammam,Retail
ORD_0019654,CUST_01185,2023-05-12,2023-05-12 00:00:00.000000,165.42,Wellness,Mecca,Retail
ORD_0019655,CUST_00309,2021-12-09,2021-12-09 00:00:00.000000,615.69,Personal Care,Dammam,Retail
ORD_0019656,CUST_01558,2024-04-12,2024-04-12 00:00:00.000000,120.06,Wellness,Mecca,Retail
ORD_0019657,CUST_01714,2024-01-31,2024-01-31 00:00:00.000000,420.29,Wellness,Mecca,Retail
ORD_0019658,CUST_01868,2024-05-14,2024-05-14 00:00:00.000000,56.95,Medication,Riyadh,Retail
ORD_0019659,CUST_00428,2025-07-23,2025-07-23 00:00:00.000000,183.84,Wellness,Mecca,Retail
ORD_0019660,CUST_01607,2024-08-26,2024-08-26 00:00:00.000000,824.41,Wellness,Mecca,Retail
ORD_0019661,CUST_01642,2023-12-21,2023-12-21 00:00:00.000000,897.64,Personal Care,Mecca,Corporate
ORD_0019662,CUST_00321,2025-01-15,2025-01-15 00:00:00.000000,333.6,Medication,Medina,Retail
ORD_0019663,CUST_00288,2022-05-20,2022-05-20 00:00:00.000000,350.61,Wellness,Medina,Retail
ORD_0019664,CUST_00104,2024-09-12,2024-09-12 00:00:00.000000,319.0,Medication,Dammam,Retail
ORD_0019665,CUST_00595,2025-06-08,2025-06-08 00:00:00.000000,624.01,Personal Care,Mecca,Retail
ORD_0019666,CUST_00697,2022-05-29,2022-05-29 00:00:00.000000,615.97,Personal Care,Riyadh,Retail
ORD_0019667,CUST_00221,2023-04-23,2023-04-23 00:00:00.000000,698.51,Medication,Dammam,Retail
ORD_0019668,CUST_00933,2024-01-03,2024-01-03 00:00:00.000000,933.96,Personal Care,Medina,VIP
ORD_0019669,CUST_00901,2024-08-08,2024-08-08 00:00:00.000000,101.79,Personal Care,Dammam,Retail
ORD_0019670,CUST_01921,2022-11-22,2022-11-22 00:00:00.000000,52.05,Wellness,Medina,Retail
ORD_0019671,CUST_00246,2024-08-25,2024-08-25 00:00:00.000000,466.68,Personal Care,Jeddah,Retail
ORD_0019672,CUST_01713,2023-09-09,2023-09-09 00:00:00.000000,319.63,Medication,Jeddah,Retail
ORD_0019673,CUST_01357,2025-02-25,2025-02-25 00:00:00.000000,491.96,Medication,Dammam,Retail
ORD_0019674,CUST_00125,2022-06-20,2022-06-20 00:00:00.000000,402.72,Wellness,Medina,VIP
ORD_0019675,CUST_00456,2024-10-22,2024-10-22 00:00:00.000000,259.95,Medication,Dammam,Retail
ORD_0019676,CUST_00680,2023-10-27,2023-10-27 00:00:00.000000,784.87,Personal Care,Jeddah,Retail
ORD_0019677,CUST_00089,2022-06-05,2022-06-05 00:00:00.000000,246.19,Wellness,Dammam,Retail
ORD_0019678,CUST_01132,2024-07-11,2024-07-11 00:00:00.000000,882.0,Medication,Dammam,Retail
ORD_0019679,CUST_01983,2024-02-08,2024-02-08 00:00:00.000000,287.01,Personal Care,Dammam,Retail
ORD_0019680,CUST_01688,2022-10-05,2022-10-05 00:00:00.000000,340.62,Medication,Jeddah,Retail
ORD_0019681,CUST_00594,2022-03-30,2022-03-30 00:00:00.000000,597.5,Medication,Mecca,Retail
ORD_0019682,CUST_00238,2021-04-20,2021-04-20 00:00:00.000000,318.9,Personal Care,Dammam,Corporate
ORD_0019683,CUST_00020,2024-09-09,2024-09-09 00:00:00.000000,319.26,Medication,Riyadh,Retail
ORD_0019684,CUST_00229,2024-03-27,2024-03-27 00:00:00.000000,195.74,Medication,Mecca,VIP
ORD_0019685,CUST_00920,2025-07-22,2025-07-22 00:00:00.000000,637.24,Personal Care,Medina,Retail
ORD_0019686,CUST_01549,2025-04-05,2025-04-05 00:00:00.000000,981.72,Medication,Medina,Retail
ORD_0019687,CUST_01301,2024-05-09,2024-05-09 00:00:00.000000,634.96,Wellness,Riyadh,VIP
ORD_0019688,CUST_00280,2023-11-01,2023-11-01 00:00:00.000000,733.34,Wellness,Mecca,Corporate
ORD_0019689,CUST_00727,2021-04-22,2021-04-22 00:00:00.000000,963.07,Personal Care,Jeddah,Retail
ORD_0019690,CUST_01204,2024-11-08,2024-11-08 00:00:00.000000,828.77,Medication,Riyadh,Retail
ORD_0019691,CUST_00521,2025-03-16,2025-03-16 21:27:26.781525,967.12,Wellness,Dammam,Retail
ORD_0019692,CUST_01339,2022-02-21,2022-02-21 00:00:00.000000,419.49,Personal Care,Medina,Retail
ORD_0019693,CUST_01118,2023-06-07,2023-06-07 00:00:00.000000,918.27,Personal Care,Medina,Retail
ORD_0019694,CUST_01470,2024-12-27,2024-12-27 00:00:00.000000,974.46,Personal Care,Dammam,Retail
ORD_0019695,CUST_00700,2021-09-07,2021-09-07 00:00:00.000000,521.87,Wellness,Mecca,Retail
ORD_0019696,CUST_00224,2022-09-09,2022-09-09 00:00:00.000000,41.22,Wellness,Riyadh,Retail
ORD_0019697,CUST_00557,2024-06-21,2024-06-21 00:00:00.000000,277.92,Wellness,Dammam,Retail
ORD_0019698,CUST_01773,2020-05-10,2020-05-10 00:00:00.000000,40.17,Medication,Dammam,Retail
ORD_0019699,CUST_00730,2025-05-26,2025-05-26 00:00:00.000000,768.23,Personal Care,Medina,Retail
ORD_0019700,CUST_01801,2023-08-15,2023-08-15 00:00:00.000000,841.1,Wellness,Riyadh,Retail
ORD_0019701,CUST_01993,2025-03-19,2025-03-19 00:00:00.000000,87.21,Wellness,Jeddah,Retail
ORD_0019702,CUST_01276,2025-04-26,2025-04-26 00:00:00.000000,836.76,Wellness,Jeddah,Retail
ORD_0019703,CUST_00501,2024-09-22,2024-09-22 00:00:00.000000,872.38,Medication,Mecca,Retail
ORD_0019704,CUST_01287,2023-09-09,2023-09-09 00:00:00.000000,103.05,Wellness,Riyadh,Retail
ORD_0019705,CUST_00106,2024-10-27,2024-10-27 00:00:00.000000,637.08,Wellness,Medina,Retail
ORD_0019706,CUST_01739,2022-04-29,2022-04-29 00:00:00.000000,27.03,Medication,Mecca,Retail
ORD_0019707,CUST_01956,2023-04-26,2023-04-26 00:00:00.000000,341.19,Medication,Dammam,Retail
ORD_0019708,CUST_01377,2024-06-16,2024-06-16 00:00:00.000000,402.57,Medication,Mecca,Retail
ORD_0019709,CUST_01149,2022-11-26,2022-11-26 00:00:00.000000,248.7,Medication,Mecca,Retail
ORD_0019710,CUST_01941,2022-10-10,2022-10-10 00:00:00.000000,90.92,Personal Care,Dammam,Retail
ORD_0019711,CUST_00318,2022-01-18,2022-01-18 00:00:00.000000,366.35,Wellness,Dammam,Retail
ORD_0019712,CUST_00746,2024-11-12,2024-11-12 00:00:00.000000,555.42,Personal Care,Riyadh,Retail
ORD_0019713,CUST_01896,2022-11-26,2022-11-26 00:00:00.000000,161.08,Medication,Jeddah,Retail
ORD_0019714,CUST_00130,2023-02-20,2023-02-20 00:00:00.000000,707.42,Medication,Riyadh,Retail
ORD_0019715,CUST_01669,2023-04-05,2023-04-05 00:00:00.000000,408.68,Medication,Jeddah,Retail
ORD_0019716,CUST_01902,2022-05-16,2022-05-16 00:00:00.000000,896.54,Personal Care,Dammam,Retail
ORD_0019717,CUST_00752,2020-09-23,2020-09-23 00:00:00.000000,263.12,Wellness,Mecca,Retail
ORD_0019718,CUST_00369,2022-05-05,2022-05-05 00:00:00.000000,259.17,Personal Care,Medina,Retail
ORD_0019719,CUST_00536,2024-04-23,2024-04-23 00:00:00.000000,617.81,Personal Care,Dammam,Retail
ORD_0019720,CUST_00778,2025-01-05,2025-01-05 00:00:00.000000,713.96,Personal Care,Medina,Retail
ORD_0019721,CUST_00488,2021-07-18,2021-07-18 00:00:00.000000,645.49,Wellness,Dammam,Corporate
ORD_0019722,CUST_00441,2025-01-09,2025-01-09 00:00:00.000000,441.63,Medication,Riyadh,Retail
ORD_0019723,CUST_01546,2024-02-08,2024-02-08 00:00:00.000000,235.99,Medication,Medina,Retail
ORD_0019724,CUST_01295,2025-03-13,2025-03-13 00:00:00.000000,334.33,Wellness,Mecca,Retail
ORD_0019725,CUST_01883,2020-12-04,2020-12-04 00:00:00.000000,287.02,Medication,Riyadh,VIP
ORD_0019726,CUST_00988,2025-05-19,2025-05-19 00:00:00.000000,72.16,Wellness,Jeddah,Retail
ORD_0019727,CUST_00757,2022-08-08,2022-08-08 00:00:00.000000,206.63,Medication,Jeddah,Retail
ORD_0019728,CUST_01799,2025-01-30,2025-01-30 00:00:00.000000,962.54,Personal Care,Riyadh,Retail
ORD_0019729,CUST_01889,2022-12-17,2022-12-17 00:00:00.000000,393.01,Medication,Medina,Retail
ORD_0019730,CUST_00398,2024-04-14,2024-04-14 00:00:00.000000,697.49,Personal Care,Mecca,Corporate
ORD_0019731,CUST_01114,2024-02-05,2024-02-05 00:00:00.000000,287.97,Wellness,Medina,Retail
