OrderID,Timestamp,ProductID,ProductName,Category,Quantity,GrossValue,DiscountValue,CostOfGoodsSold,CustomerID,City,LocationID,Channel,OrderStatus
ORD40045,2025-07-17 19:38:24,P997,Wellness Product 997,Wellness,3,592.89,62.17,275.73,C3645,Jeddah,E002,Web,Returned
ORD40046,2024-10-05 11:47:33,P4159,Personal Care Product 4159,Personal Care,1,75.07,0.0,41.85,C1807,Riyadh,E044,Web,Completed
ORD40047,2024-12-01 06:13:16,P3792,Wellness Product 3792,Wellness,1,18.52,0.0,10.47,C2334,Riyadh,E013,Web,Completed
ORD40048,2025-07-05 05:05:55,P4343,Medical Devices Product 4343,Medical Devices,1,46.96,0.0,22.13,C5112,Dammam,E019,Web,Completed
ORD40049,2025-05-03 08:59:02,P3355,Pain Relief Product 3355,Pain Relief,4,462.36,0.0,265.08,C7664,Dammam,E016,Retail,Completed
ORD40050,2025-08-03 12:53:39,P2789,Wellness Product 2789,Wellness,1,25.9,0.0,12.11,C5761,Jeddah,E002,Web,Completed
ORD40051,2024-11-03 10:46:42,P1507,Medical Devices Product 1507,Medical Devices,1,169.89,0.0,75.02,C11427,Dammam,E032,Mobile,Completed
ORD40052,2024-09-25 17:31:19,P1030,First Aid Product 1030,First Aid,3,541.83,0.0,320.43,C1928,Dammam,E027,Web,Completed
ORD40053,2025-04-14 12:11:14,P1173,Supplements Product 1173,Supplements,2,116.86,23.22,69.24,C501,Riyadh,E042,Web,Completed
ORD40054,2025-03-17 09:39:43,P1543,Supplements Product 1543,Supplements,5,253.3,23.87,122.0,C414,Dammam,E015,Retail,Completed
ORD40055,2025-08-03 14:49:55,P1691,Skincare Product 1691,Skincare,4,464.16,0.0,261.64,C10509,Dammam,E045,Mobile,Completed
ORD40056,2025-02-17 04:42:22,P4493,Vitamins Product 4493,Vitamins,5,629.95,0.0,376.34999999999997,C6711,Dammam,E007,Retail,Completed
ORD40057,2025-08-04 20:46:40,P3337,Vitamins Product 3337,Vitamins,3,319.62,0.0,130.85999999999999,C2098,Jeddah,E028,Mobile,Completed
ORD40058,2025-02-04 00:00:06,P1747,Pain Relief Product 1747,Pain Relief,5,200.55,0.0,94.60000000000001,C5454,Jeddah,E020,Web,Completed
ORD40059,2025-02-12 09:10:40,P2398,Vitamins Product 2398,Vitamins,3,599.7,0.0,269.4,C11252,Dammam,E050,Mobile,Completed
ORD40060,2025-07-29 16:59:53,P3411,Personal Care Product 3411,Personal Care,2,396.38,0.0,214.5,C10904,Riyadh,E036,Web,Completed
ORD40061,2025-03-17 23:33:24,P3687,Skincare Product 3687,Skincare,1,44.77,0.0,21.09,C13143,Dammam,E050,Mobile,Completed
ORD40062,2024-12-12 07:31:44,P2152,Pain Relief Product 2152,Pain Relief,3,30.36,5.96,12.51,C338,Dammam,E041,Web,Completed
ORD40063,2025-02-15 09:30:57,P609,Pain Relief Product 609,Pain Relief,5,890.45,118.05,360.5,C14024,Dammam,E040,Web,Completed
ORD40064,2024-11-10 02:05:04,P2029,Supplements Product 2029,Supplements,1,41.54,2.01,17.36,C8703,Riyadh,E037,Web,Completed
ORD40065,2025-03-09 20:59:07,P384,Pain Relief Product 384,Pain Relief,1,185.58,0.0,106.37,C6581,Dammam,E017,Retail,Completed
ORD40066,2025-08-21 01:57:40,P025,Supplements Product 25,Supplements,4,169.88,0.0,76.44,C6409,Riyadh,E043,Web,Completed
ORD40067,2025-08-29 09:01:31,P233,Pain Relief Product 233,Pain Relief,4,578.84,0.0,235.6,C12655,Riyadh,E005,Mobile,Completed
ORD40068,2024-11-01 01:07:50,P3735,Wellness Product 3735,Wellness,4,237.84,0.0,124.92,C4588,Riyadh,E029,Web,Completed
ORD40069,2024-12-29 16:39:06,P4696,Wellness Product 4696,Wellness,1,142.88,0.0,83.41,C2518,Jeddah,E027,Mobile,Completed
ORD40070,2025-06-02 01:25:47,P2325,Medical Devices Product 2325,Medical Devices,4,767.0,0.0,345.6,C14376,Jeddah,E038,Web,Completed
ORD40071,2024-10-12 19:02:42,P4580,Personal Care Product 4580,Personal Care,1,125.87,12.01,53.97,C4340,Jeddah,E046,Retail,Completed
ORD40072,2025-06-25 02:38:21,P4156,Medical Devices Product 4156,Medical Devices,2,172.44,0.0,77.56,C1631,Jeddah,E012,Web,Completed
ORD40073,2025-08-09 21:19:46,P3982,Skincare Product 3982,Skincare,1,174.9,0.0,77.13,C5130,Jeddah,E017,Web,Completed
ORD40074,2024-09-02 09:21:12,P048,Pain Relief Product 48,Pain Relief,1,52.6,0.0,23.85,C10537,Riyadh,E043,Retail,Completed
ORD40075,2025-06-24 04:52:32,P1080,Personal Care Product 1080,Personal Care,3,369.69,0.0,167.64000000000001,C4255,Riyadh,E006,Retail,Completed
ORD40076,2024-11-17 02:41:03,P4805,First Aid Product 4805,First Aid,5,966.05,0.0,471.34999999999997,C12498,Dammam,E042,Mobile,Completed
ORD40077,2024-12-04 01:17:44,P3001,Medical Devices Product 3001,Medical Devices,2,295.34,0.0,149.0,C5275,Jeddah,E039,Retail,Completed
ORD40078,2025-06-18 12:10:04,P3114,Vitamins Product 3114,Vitamins,2,83.52,0.0,47.18,C1246,Dammam,E034,Mobile,Completed
ORD40079,2025-04-13 17:31:19,P736,First Aid Product 736,First Aid,3,424.8,76.35,221.21999999999997,C13348,Jeddah,E050,Web,Completed
ORD40080,2024-10-07 08:13:41,P1380,Medical Devices Product 1380,Medical Devices,4,268.56,0.0,135.68,C9228,Dammam,E027,Web,Completed
ORD40081,2024-11-06 07:40:17,P3824,First Aid Product 3824,First Aid,3,346.95,0.0,184.89000000000001,C13787,Jeddah,E015,Web,Completed
ORD40082,2024-09-07 08:34:26,P059,Supplements Product 59,Supplements,5,449.65,0.0,222.65,C4847,Riyadh,E014,Retail,Completed
ORD40083,2024-12-25 18:39:27,P3848,Medical Devices Product 3848,Medical Devices,2,142.02,26.2,74.9,C3341,Riyadh,E020,Mobile,Completed
ORD40084,2025-03-02 05:14:49,P1734,Vitamins Product 1734,Vitamins,4,403.28,0.0,211.16,C5373,Jeddah,E002,Mobile,Completed
ORD40085,2025-02-20 06:05:44,P3691,Personal Care Product 3691,Personal Care,5,535.55,0.0,314.20000000000005,C7143,Jeddah,E044,Web,Completed
ORD40086,2025-03-14 08:13:28,P4493,Vitamins Product 4493,Vitamins,2,251.98,0.0,150.54,C1980,Riyadh,E040,Mobile,Completed
ORD40087,2025-03-10 18:43:04,P357,Supplements Product 357,Supplements,2,206.66,0.0,105.02,C8098,Riyadh,E038,Web,Completed
ORD40088,2024-12-14 16:55:05,P4284,Personal Care Product 4284,Personal Care,1,190.39,0.0,108.19,C5700,Riyadh,E015,Mobile,Completed
ORD40089,2025-04-28 17:33:55,P1862,Personal Care Product 1862,Personal Care,2,325.98,0.0,168.02,C8867,Dammam,E016,Mobile,Completed
ORD40090,2024-09-30 17:01:37,P575,Supplements Product 575,Supplements,4,634.8,0.0,255.72,C911,Riyadh,E018,Retail,Completed
ORD40091,2025-02-01 23:05:15,P2166,First Aid Product 2166,First Aid,4,207.04,33.09,88.16,C9146,Dammam,E030,Web,Completed
ORD40092,2025-05-03 17:43:08,P3957,Wellness Product 3957,Wellness,5,839.95,11.13,351.0,C14969,Dammam,E032,Web,Completed
ORD40093,2024-09-06 00:29:07,P2371,Pain Relief Product 2371,Pain Relief,1,118.89,0.0,69.42,C6680,Riyadh,E017,Web,Completed
ORD40094,2025-07-28 23:01:07,P519,Wellness Product 519,Wellness,1,18.59,0.0,11.11,C13953,Dammam,E035,Retail,Completed
ORD40095,2025-07-12 14:32:27,P4118,Pain Relief Product 4118,Pain Relief,1,169.49,0.0,86.9,C7182,Jeddah,E024,Mobile,Completed
ORD40096,2025-03-08 19:12:02,P4581,Vitamins Product 4581,Vitamins,3,502.32,0.0,284.88,C1302,Jeddah,E016,Web,Completed
ORD40097,2024-12-04 20:55:06,P3196,First Aid Product 3196,First Aid,1,143.83,0.0,58.6,C10838,Jeddah,E026,Web,Completed
ORD40098,2024-11-16 16:30:41,P586,Wellness Product 586,Wellness,1,101.47,0.0,58.91,C1851,Jeddah,E026,Web,Completed
ORD40099,2025-02-23 13:16:19,P2093,Skincare Product 2093,Skincare,1,113.68,0.0,62.56,C5840,Dammam,E040,Mobile,Completed
ORD40100,2025-08-28 05:54:41,P550,Pain Relief Product 550,Pain Relief,5,783.25,0.0,380.79999999999995,C491,Dammam,E031,Mobile,Completed
ORD40101,2025-03-14 21:53:06,P2555,Vitamins Product 2555,Vitamins,5,411.05,0.0,169.35,C7531,Jeddah,E007,Web,Completed
ORD40102,2025-08-14 11:26:48,P3135,Medical Devices Product 3135,Medical Devices,4,761.24,0.0,436.88,C6331,Jeddah,E038,Web,Completed
ORD40103,2025-04-06 17:00:25,P1126,Pain Relief Product 1126,Pain Relief,1,142.96,15.91,75.9,C2955,Riyadh,E016,Web,Completed
ORD40104,2025-03-24 14:36:48,P667,Vitamins Product 667,Vitamins,5,313.75,0.0,152.6,C770,Riyadh,E003,Web,Completed
ORD40105,2025-05-02 19:08:25,P4825,Vitamins Product 4825,Vitamins,4,195.56,23.68,106.0,C12892,Riyadh,E033,Web,Completed
ORD40106,2025-04-21 16:07:39,P2813,Pain Relief Product 2813,Pain Relief,2,340.88,0.0,138.22,C9890,Dammam,E004,Web,Completed
ORD40107,2024-10-08 03:05:35,P058,Medical Devices Product 58,Medical Devices,2,249.12,33.21,117.7,C11014,Riyadh,E004,Retail,Completed
ORD40108,2024-09-12 16:25:32,P2098,Supplements Product 2098,Supplements,3,547.14,0.0,275.28000000000003,C6574,Jeddah,E039,Mobile,Completed
ORD40109,2025-08-09 19:22:07,P3350,Supplements Product 3350,Supplements,3,241.26,0.0,104.94,C11801,Riyadh,E002,Web,Completed
ORD40110,2025-07-31 21:35:19,P3755,Personal Care Product 3755,Personal Care,1,78.11,0.0,35.13,C7323,Riyadh,E025,Mobile,Completed
ORD40111,2024-10-18 04:33:55,P1323,Wellness Product 1323,Wellness,3,457.86,30.76,204.48,C7106,Riyadh,E034,Mobile,Completed
ORD40112,2025-07-25 23:31:35,P4256,Pain Relief Product 4256,Pain Relief,4,50.72,8.98,25.68,C3204,Dammam,E015,Web,Completed
ORD40113,2025-06-02 18:20:41,P633,Wellness Product 633,Wellness,4,450.44,0.0,201.12,C3393,Dammam,E048,Web,Completed
ORD40114,2025-08-31 10:52:55,P3439,Supplements Product 3439,Supplements,2,297.2,0.0,130.84,C4135,Dammam,E006,Mobile,Completed
ORD40115,2024-12-14 12:46:47,P193,Skincare Product 193,Skincare,4,105.12,0.0,51.2,C11526,Dammam,E003,Retail,Completed
ORD40116,2025-06-11 07:41:56,P591,Supplements Product 591,Supplements,3,123.48,0.0,59.550000000000004,C12758,Dammam,E010,Retail,Completed
ORD40117,2024-09-17 01:36:18,P2173,Skincare Product 2173,Skincare,1,143.06,0.0,84.4,C10470,Jeddah,E045,Mobile,Completed
ORD40118,2025-07-26 08:28:10,P1875,Wellness Product 1875,Wellness,1,161.94,0.0,88.52,C6855,Dammam,E014,Web,Completed
ORD40119,2025-07-02 09:28:44,P1608,Medical Devices Product 1608,Medical Devices,2,55.28,0.0,26.38,C12464,Jeddah,E041,Web,Completed
ORD40120,2024-11-08 21:37:18,P289,Pain Relief Product 289,Pain Relief,5,311.6,0.0,132.6,C7947,Dammam,E047,Web,Completed
ORD40121,2025-06-15 02:52:26,P2440,Supplements Product 2440,Supplements,1,93.22,8.1,49.47,C13538,Jeddah,E037,Web,Completed
ORD40122,2024-11-18 10:58:24,P1683,Supplements Product 1683,Supplements,1,91.7,0.0,40.31,C7322,Jeddah,E019,Web,Completed
ORD40123,2024-09-30 04:15:47,P3215,Personal Care Product 3215,Personal Care,2,332.5,0.0,183.42,C4091,Dammam,E023,Retail,Completed
ORD40124,2025-03-28 04:37:16,P2310,Personal Care Product 2310,Personal Care,3,184.35,0.0,110.43,C9690,Dammam,E044,Web,Completed
ORD40125,2025-07-08 06:53:55,P946,Personal Care Product 946,Personal Care,1,63.08,8.26,32.56,C11931,Jeddah,E023,Web,Completed
ORD40126,2024-10-01 00:33:56,P2053,Personal Care Product 2053,Personal Care,5,836.0,0.0,349.0,C5566,Jeddah,E018,Mobile,Completed
ORD40127,2025-02-23 04:38:19,P1116,Wellness Product 1116,Wellness,5,258.8,0.0,116.0,C8221,Jeddah,E038,Mobile,Completed
ORD40128,2025-02-23 15:50:43,P2817,First Aid Product 2817,First Aid,2,308.36,0.0,167.28,C3203,Jeddah,E011,Web,Completed
ORD40129,2025-03-06 07:28:50,P1786,Personal Care Product 1786,Personal Care,5,514.15,0.0,278.0,C936,Jeddah,E017,Mobile,Completed
ORD40130,2025-08-25 09:21:31,P1912,Skincare Product 1912,Skincare,4,140.6,1.11,72.48,C12040,Jeddah,E012,Web,Completed
ORD40131,2025-07-21 09:20:33,P3158,Personal Care Product 3158,Personal Care,4,452.68,0.0,183.28,C10780,Dammam,E038,Web,Completed
ORD40132,2024-11-24 05:12:08,P2380,Skincare Product 2380,Skincare,1,170.61,0.0,83.77,C11850,Dammam,E010,Web,Completed
ORD40133,2025-08-27 06:54:03,P2703,Pain Relief Product 2703,Pain Relief,1,99.09,0.0,50.05,C4663,Dammam,E034,Web,Completed
ORD40134,2025-05-30 01:56:20,P4132,Medical Devices Product 4132,Medical Devices,1,57.06,0.39,23.97,C2443,Riyadh,E025,Retail,Completed
ORD40135,2025-06-07 10:29:38,P3706,Personal Care Product 3706,Personal Care,2,206.9,0.0,121.5,C10136,Jeddah,E038,Mobile,Completed
ORD40136,2024-10-02 12:52:18,P531,Pain Relief Product 531,Pain Relief,2,322.62,0.0,132.36,C2127,Dammam,E007,Web,Completed
ORD40137,2024-12-01 19:59:34,P1020,Personal Care Product 1020,Personal Care,2,110.76,1.59,48.18,C2281,Jeddah,E046,Web,Completed
ORD40138,2025-08-31 08:36:03,P2386,Personal Care Product 2386,Personal Care,3,83.76,0.0,41.28,C14286,Riyadh,E050,Web,Completed
ORD40139,2024-09-09 14:16:47,P4065,Wellness Product 4065,Wellness,5,594.35,0.0,281.05,C10365,Dammam,E043,Web,Completed
ORD40140,2025-06-13 19:39:49,P596,Medical Devices Product 596,Medical Devices,5,518.55,0.0,219.8,C1127,Jeddah,E038,Mobile,Completed
ORD40141,2025-06-01 05:15:07,P3430,Pain Relief Product 3430,Pain Relief,5,289.75,0.0,133.4,C14960,Dammam,E009,Web,Completed
ORD40142,2025-08-18 18:07:09,P981,Pain Relief Product 981,Pain Relief,3,107.49,3.13,51.900000000000006,C11889,Jeddah,E007,Mobile,Completed
ORD40143,2025-06-04 02:00:36,P3265,First Aid Product 3265,First Aid,2,320.62,18.93,168.3,C2187,Jeddah,E013,Web,Completed
ORD40144,2024-12-25 13:46:01,P1418,Wellness Product 1418,Wellness,1,75.99,0.0,30.91,C4960,Dammam,E035,Web,Completed
ORD40145,2024-12-01 03:44:35,P1497,Wellness Product 1497,Wellness,3,209.34,0.0,118.26,C257,Riyadh,E038,Web,Completed
ORD40146,2025-06-20 22:18:54,P4043,Personal Care Product 4043,Personal Care,2,164.98,0.0,98.26,C1985,Dammam,E005,Web,Completed
ORD40147,2024-10-02 09:04:39,P340,Medical Devices Product 340,Medical Devices,2,237.84,0.0,139.66,C6867,Dammam,E009,Retail,Completed
ORD40148,2024-12-19 04:08:40,P4643,Skincare Product 4643,Skincare,3,137.31,0.0,69.72,C7561,Dammam,E026,Web,Returned
ORD40149,2024-09-20 11:53:04,P2108,Skincare Product 2108,Skincare,5,190.0,36.16,106.64999999999999,C2087,Jeddah,E031,Mobile,Completed
ORD40150,2025-02-12 01:13:58,P839,Wellness Product 839,Wellness,4,756.92,0.0,352.44,C14692,Riyadh,E040,Mobile,Completed
ORD40151,2024-11-26 21:18:29,P3474,Skincare Product 3474,Skincare,1,156.31,0.0,63.44,C13548,Jeddah,E038,Mobile,Completed
ORD40152,2024-09-05 13:39:01,P1997,Personal Care Product 1997,Personal Care,5,766.2,0.0,363.8,C12505,Dammam,E019,Mobile,Completed
ORD40153,2024-12-16 19:11:32,P2822,Skincare Product 2822,Skincare,3,120.81,9.49,60.69,C10724,Riyadh,E014,Web,Completed
ORD40154,2024-10-04 06:53:51,P3470,Wellness Product 3470,Wellness,3,229.83,22.12,136.85999999999999,C13991,Riyadh,E028,Web,Completed
ORD40155,2025-02-09 02:37:35,P964,Skincare Product 964,Skincare,3,528.69,29.25,252.57,C3791,Jeddah,E011,Web,Completed
ORD40156,2025-08-27 18:04:15,P2406,Personal Care Product 2406,Personal Care,3,316.86,0.0,150.14999999999998,C12455,Jeddah,E014,Mobile,Completed
ORD40157,2025-01-03 03:05:25,P808,Skincare Product 808,Skincare,3,91.59,0.0,43.349999999999994,C1557,Jeddah,E022,Web,Completed
ORD40158,2024-10-05 11:06:26,P3646,First Aid Product 3646,First Aid,3,199.38,0.0,87.99,C14055,Jeddah,E023,Web,Completed
ORD40159,2025-03-25 23:12:55,P4262,Supplements Product 4262,Supplements,1,56.78,0.0,32.01,C5910,Jeddah,E002,Web,Completed
ORD40160,2025-01-20 08:49:50,P874,Supplements Product 874,Supplements,3,489.54,59.52,226.35000000000002,C12808,Dammam,E037,Web,Completed
ORD40161,2025-08-07 20:25:14,P747,Skincare Product 747,Skincare,4,726.8,0.0,322.76,C13423,Riyadh,E011,Mobile,Completed
ORD40162,2025-06-13 23:59:07,P2620,Wellness Product 2620,Wellness,4,451.36,0.0,244.52,C8267,Jeddah,E026,Mobile,Completed
ORD40163,2025-05-11 07:20:12,P2710,Personal Care Product 2710,Personal Care,4,252.88,0.0,134.04,C13513,Riyadh,E026,Web,Completed
ORD40164,2025-06-03 03:37:47,P1726,Supplements Product 1726,Supplements,2,362.08,31.35,206.06,C3338,Dammam,E020,Web,Completed
ORD40165,2024-12-22 05:52:44,P356,Wellness Product 356,Wellness,5,334.95,0.0,149.8,C14636,Jeddah,E050,Web,Completed
ORD40166,2024-11-14 05:08:39,P3627,Personal Care Product 3627,Personal Care,5,670.8,0.0,340.4,C2522,Riyadh,E027,Mobile,Completed
ORD40167,2025-08-07 12:38:27,P1062,Skincare Product 1062,Skincare,1,53.57,0.0,30.29,C077,Jeddah,E036,Web,Completed
ORD40168,2025-06-17 20:36:03,P1185,Wellness Product 1185,Wellness,1,23.25,0.0,10.63,C4848,Jeddah,E004,Mobile,Completed
ORD40169,2025-08-07 03:05:38,P4987,First Aid Product 4987,First Aid,4,401.72,72.26,196.8,C9332,Riyadh,E013,Web,Completed
ORD40170,2025-01-21 11:10:30,P2074,Wellness Product 2074,Wellness,5,860.85,0.0,445.95,C5906,Riyadh,E033,Mobile,Completed
ORD40171,2025-01-01 02:13:19,P4764,Personal Care Product 4764,Personal Care,3,294.96,0.0,125.37,C6608,Jeddah,E039,Web,Returned
ORD40172,2024-12-22 05:22:14,P520,First Aid Product 520,First Aid,3,560.43,0.0,274.40999999999997,C6987,Dammam,E004,Web,Completed
ORD40173,2024-12-20 00:23:18,P140,Medical Devices Product 140,Medical Devices,3,303.51,36.43,133.5,C12032,Riyadh,E023,Web,Returned
ORD40174,2025-06-22 22:05:15,P3093,First Aid Product 3093,First Aid,4,693.24,122.45,415.28,C1723,Jeddah,E001,Mobile,Completed
ORD40175,2025-07-16 07:09:45,P3175,Medical Devices Product 3175,Medical Devices,4,180.6,0.39,80.72,C278,Dammam,E041,Mobile,Returned
ORD40176,2025-03-01 03:29:11,P4032,Medical Devices Product 4032,Medical Devices,4,549.0,0.0,232.2,C3161,Jeddah,E013,Web,Completed
ORD40177,2025-04-10 20:13:42,P1152,Medical Devices Product 1152,Medical Devices,3,193.14,34.11,84.51,C9974,Jeddah,E020,Web,Completed
ORD40178,2025-02-23 16:52:00,P535,Wellness Product 535,Wellness,3,286.71,11.4,167.37,C4742,Dammam,E013,Web,Returned
ORD40179,2024-10-17 01:31:06,P2325,Medical Devices Product 2325,Medical Devices,5,958.75,0.0,432.0,C14782,Riyadh,E018,Web,Completed
ORD40180,2024-11-06 07:07:09,P1051,Skincare Product 1051,Skincare,1,59.83,0.0,24.31,C6101,Riyadh,E012,Retail,Completed
ORD40181,2025-03-24 11:03:54,P461,Vitamins Product 461,Vitamins,5,496.8,27.94,294.9,C7277,Jeddah,E016,Mobile,Completed
ORD40182,2025-08-08 20:37:06,P941,First Aid Product 941,First Aid,1,85.34,6.95,37.87,C7945,Riyadh,E004,Mobile,Completed
ORD40183,2025-06-30 12:26:04,P1768,First Aid Product 1768,First Aid,5,996.0,73.41,532.3,C14580,Jeddah,E021,Mobile,Completed
ORD40184,2024-12-15 15:33:22,P3103,Skincare Product 3103,Skincare,2,34.88,0.0,14.7,C5980,Riyadh,E028,Web,Completed
ORD40185,2025-01-29 07:38:14,P1984,Pain Relief Product 1984,Pain Relief,1,55.15,0.0,27.63,C4794,Dammam,E001,Mobile,Completed
ORD40186,2024-11-30 01:00:55,P4104,Personal Care Product 4104,Personal Care,5,807.6,0.0,362.9,C13196,Jeddah,E008,Web,Completed
ORD40187,2025-07-16 19:31:11,P1620,Skincare Product 1620,Skincare,3,211.86,0.0,125.78999999999999,C6131,Dammam,E017,Web,Completed
ORD40188,2025-06-01 16:50:22,P2389,Skincare Product 2389,Skincare,4,712.08,0.0,344.8,C3041,Dammam,E018,Retail,Completed
ORD40189,2025-02-27 05:48:04,P419,Vitamins Product 419,Vitamins,3,577.83,0.0,313.68,C5782,Dammam,E001,Mobile,Completed
ORD40190,2025-04-17 18:43:46,P2081,Pain Relief Product 2081,Pain Relief,1,129.34,0.0,57.3,C4818,Dammam,E020,Mobile,Completed
ORD40191,2025-02-14 11:10:44,P006,Supplements Product 6,Supplements,2,293.16,0.0,140.14,C5200,Riyadh,E003,Mobile,Returned
ORD40192,2025-02-12 05:08:03,P1135,First Aid Product 1135,First Aid,1,110.31,0.0,64.21,C11155,Dammam,E037,Mobile,Completed
ORD40193,2025-01-09 01:04:02,P2000,Vitamins Product 2000,Vitamins,2,75.4,0.0,37.58,C2837,Jeddah,E001,Web,Completed
ORD40194,2024-10-27 22:20:49,P3187,Skincare Product 3187,Skincare,5,729.45,0.0,362.2,C10081,Jeddah,E003,Retail,Completed
ORD40195,2025-05-19 12:49:24,P2869,Vitamins Product 2869,Vitamins,3,232.56,23.54,120.81,C13556,Riyadh,E032,Mobile,Completed
ORD40196,2024-12-16 04:54:12,P1031,Vitamins Product 1031,Vitamins,1,51.99,0.0,21.35,C4614,Jeddah,E030,Web,Completed
ORD40197,2025-03-19 01:51:47,P2039,Vitamins Product 2039,Vitamins,3,573.21,0.0,317.88,C6167,Dammam,E030,Web,Completed
ORD40198,2024-11-12 09:38:10,P3214,First Aid Product 3214,First Aid,5,93.8,0.0,53.849999999999994,C10186,Dammam,E013,Web,Completed
ORD40199,2024-10-24 19:35:52,P3325,Supplements Product 3325,Supplements,3,84.18,0.0,39.03,C6245,Dammam,E019,Mobile,Completed
ORD40200,2025-08-04 22:51:42,P2101,Pain Relief Product 2101,Pain Relief,4,84.04,0.0,36.36,C14460,Jeddah,E038,Web,Completed
ORD40201,2025-04-01 10:45:15,P3675,Pain Relief Product 3675,Pain Relief,4,504.08,0.0,218.4,C11218,Jeddah,E032,Mobile,Completed
ORD40202,2024-10-30 05:20:58,P2945,Supplements Product 2945,Supplements,5,335.6,48.91,158.8,C10119,Riyadh,E012,Web,Completed
ORD40203,2025-06-25 04:54:20,P2817,First Aid Product 2817,First Aid,4,616.72,0.0,334.56,C136,Jeddah,E021,Mobile,Completed
ORD40204,2025-04-23 18:17:03,P453,Medical Devices Product 453,Medical Devices,2,280.54,0.0,158.38,C11926,Jeddah,E029,Web,Completed
ORD40205,2025-05-30 12:36:39,P1979,First Aid Product 1979,First Aid,1,18.3,0.0,9.33,C1857,Riyadh,E035,Web,Completed
ORD40206,2024-10-23 13:32:40,P923,Pain Relief Product 923,Pain Relief,3,438.75,30.86,255.29999999999998,C11534,Riyadh,E012,Web,Completed
ORD40207,2025-03-28 19:27:39,P3178,First Aid Product 3178,First Aid,1,56.05,0.38,30.55,C8059,Riyadh,E036,Mobile,Completed
ORD40208,2024-11-20 21:33:25,P2153,Personal Care Product 2153,Personal Care,3,56.64,0.0,27.18,C5415,Dammam,E048,Mobile,Completed
ORD40209,2025-03-12 00:47:56,P2855,Skincare Product 2855,Skincare,4,760.48,0.0,347.36,C12137,Dammam,E013,Mobile,Completed
ORD40210,2025-05-28 03:07:10,P1383,Skincare Product 1383,Skincare,5,596.0,70.41,345.75,C3161,Jeddah,E001,Web,Returned
ORD40211,2025-05-01 01:34:54,P2411,First Aid Product 2411,First Aid,4,793.4,123.02,470.2,C4141,Riyadh,E043,Web,Completed
ORD40212,2025-03-29 01:41:30,P1311,Personal Care Product 1311,Personal Care,4,98.84,3.27,58.2,C5525,Riyadh,E046,Web,Completed
ORD40213,2025-02-28 03:21:49,P1835,Skincare Product 1835,Skincare,5,520.75,0.0,293.7,C11502,Riyadh,E009,Mobile,Completed
ORD40214,2024-11-19 16:07:43,P3979,Skincare Product 3979,Skincare,2,213.0,0.0,106.86,C7356,Jeddah,E049,Mobile,Completed
ORD40215,2025-03-02 11:41:35,P135,Supplements Product 135,Supplements,5,126.95,0.0,57.1,C5301,Jeddah,E049,Web,Completed
ORD40216,2024-10-18 04:13:41,P3834,Personal Care Product 3834,Personal Care,3,198.6,30.27,86.64,C8393,Jeddah,E009,Web,Completed
ORD40217,2025-06-18 19:56:28,P1209,Medical Devices Product 1209,Medical Devices,4,420.68,0.0,226.8,C4639,Riyadh,E043,Web,Completed
ORD40218,2025-01-02 06:06:15,P2100,First Aid Product 2100,First Aid,3,408.18,0.0,224.94,C14039,Dammam,E015,Mobile,Completed
ORD40219,2025-04-28 02:20:16,P2553,Wellness Product 2553,Wellness,5,550.55,0.0,320.65,C3263,Riyadh,E034,Web,Completed
ORD40220,2025-07-05 23:58:53,P3986,Wellness Product 3986,Wellness,2,129.5,19.25,64.08,C6564,Riyadh,E034,Web,Completed
ORD40221,2025-02-22 09:16:34,P1865,Medical Devices Product 1865,Medical Devices,2,49.4,0.0,22.92,C7627,Jeddah,E038,Web,Completed
ORD40222,2025-06-04 19:38:12,P3774,Medical Devices Product 3774,Medical Devices,5,925.05,0.0,504.15,C7330,Jeddah,E039,Retail,Completed
ORD40223,2025-01-22 06:15:07,P3530,Skincare Product 3530,Skincare,2,285.7,0.0,133.04,C5764,Riyadh,E044,Web,Completed
ORD40224,2025-06-23 00:40:03,P1590,Supplements Product 1590,Supplements,5,864.2,59.69,482.0,C11838,Dammam,E039,Mobile,Completed
ORD40225,2024-10-31 16:42:56,P2670,Pain Relief Product 2670,Pain Relief,3,371.37,0.0,165.84,C6574,Jeddah,E008,Web,Completed
ORD40226,2025-04-17 00:53:37,P4616,Pain Relief Product 4616,Pain Relief,2,30.52,0.0,14.96,C4776,Jeddah,E017,Mobile,Completed
ORD40227,2025-03-03 03:02:44,P359,Personal Care Product 359,Personal Care,5,758.7,0.0,335.3,C10600,Jeddah,E019,Web,Completed
ORD40228,2025-05-08 09:08:12,P4227,Wellness Product 4227,Wellness,3,320.34,0.0,185.31,C824,Dammam,E009,Web,Completed
ORD40229,2024-11-23 20:18:30,P3518,Supplements Product 3518,Supplements,5,93.75,12.63,54.699999999999996,C3716,Jeddah,E005,Web,Completed
ORD40230,2025-07-02 17:05:45,P2763,Pain Relief Product 2763,Pain Relief,3,414.42,49.42,204.09,C11164,Riyadh,E016,Retail,Completed
ORD40231,2025-03-23 18:15:12,P3658,Wellness Product 3658,Wellness,1,87.62,4.96,44.36,C9297,Dammam,E013,Web,Completed
ORD40232,2025-05-15 05:59:07,P2888,Wellness Product 2888,Wellness,2,170.3,0.0,76.16,C668,Dammam,E010,Mobile,Completed
